Brand,Current Price,Original Price,Discount Percentage,Rating,Number OF Ratings,Model Name,Dial Shape,Strap Color,Strap Material,Battery Life (Days),Display Size,Brand_Label,Touchscreen_No,Touchscreen_Unknown,Touchscreen_Yes,Bluetooth_No,Bluetooth_Yes,Model_Name_Label
0.6470588235294118,0.006795709641979366,0.03280735731445322,0.7033923123074671,0.65,0.000831813725411021,0.5676392572944297,1.0,0.9333333333333333,1.0,0.4729411764705883,0.40540540540540543,0.6470588235294118,0.0,1.0,0.0,0.0,1.0,0.5676392572944297
1.0,0.010193564462969047,0.06455641278005313,0.810494021535316,0.7,0.011928047305165806,0.8938992042440318,1.0,0.9333333333333333,0.3333333333333333,0.3411764705882353,0.8918918918918919,1.0,0.0,0.0,1.0,0.0,1.0,0.8938992042440318
1.0,0.009060946189305818,0.022224338825919926,0.5495454220762432,0.7,0.00395878726404352,0.9151193633952254,1.0,0.9333333333333333,0.4666666666666667,0.3411764705882353,0.7567567567567568,1.0,0.0,0.0,1.0,0.0,1.0,0.9151193633952254
1.0,0.014157728420790341,0.06984792202431978,0.7822046601857646,0.725,0.00033272549016440843,0.5676392572944297,1.0,0.9333333333333333,1.0,0.3411764705882353,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5676392572944297
1.0,0.006795709641979366,0.04868188504725317,0.7946656950749428,0.7,0.003451623167385149,0.8806366047745358,1.0,0.9333333333333333,1.0,0.12941176470588234,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8806366047745358
1.0,0.02605022029425423,0.10159697748991967,0.7644733258671982,0.8,8.237378639992634e-05,0.870026525198939,1.0,0.9333333333333333,1.0,0.0,0.40540540540540543,1.0,0.0,0.0,1.0,0.0,1.0,0.870026525198939
1.0,0.027182838567917457,0.09630546824565302,0.7392822765982002,0.725,0.0026004273745859102,0.8647214854111406,1.0,0.9333333333333333,1.0,0.3411764705882353,0.918918918918919,1.0,0.0,0.0,1.0,0.0,1.0,0.8647214854111406
1.0,0.009060946189305818,0.05397339429151983,0.7849950719932397,0.7,0.003451623167385149,0.883289124668435,1.0,0.9333333333333333,1.0,0.12941176470588234,0.8648648648648649,1.0,0.0,0.0,1.0,0.0,1.0,0.883289124668435
1.0,0.013591419283958728,0.04339037580298652,0.6594062195656439,0.7,0.006144115362065095,0.8885941644562334,1.0,0.9333333333333333,0.4666666666666667,0.9999999999999999,0.8918918918918919,1.0,0.0,0.0,1.0,0.0,1.0,0.8885941644562334
1.0,0.027182838567917457,0.09630546824565302,0.7392822765982002,0.725,0.0026004273745859102,0.8673740053050397,1.0,0.9333333333333333,1.0,0.3411764705882353,0.918918918918919,1.0,0.0,0.0,1.0,0.0,1.0,0.8673740053050397
0.3529411764705882,0.014724037557621954,0.10688848673418633,0.8699880288040117,0.7749999999999999,0.0032125776695971276,0.04774535809018567,1.0,0.9333333333333333,1.0,0.3411764705882353,0.43243243243243246,0.3529411764705882,0.0,0.0,1.0,0.0,1.0,0.04774535809018567
0.3529411764705882,0.014724037557621954,0.08572244975711972,0.8242111657912577,0.8,0.03763512935107224,0.03713527851458886,1.0,0.9333333333333333,0.7333333333333333,0.12941176470588234,0.40540540540540543,0.3529411764705882,0.0,0.0,1.0,0.0,1.0,0.03713527851458886
0.3529411764705882,0.02605022029425423,0.10688848673418633,0.7784068256522415,0.7749999999999999,0.07134054453918327,0.021220159151193633,1.0,0.9333333333333333,0.7333333333333333,0.12941176470588234,0.43243243243243246,0.3529411764705882,0.0,0.0,1.0,0.0,1.0,0.021220159151193633
0.3529411764705882,0.014724037557621954,0.1809696161539194,0.9543098344490564,0.8,1.615172282351497e-05,0.05305039787798408,1.0,0.9333333333333333,1.0,0.12941176470588234,0.43243243243243246,0.3529411764705882,0.0,0.0,1.0,0.0,1.0,0.05305039787798408
0.3529411764705882,0.0022652365473264553,0.10688848673418633,0.9707273522270038,0.7749999999999999,0.0024518315246095726,0.03183023872679045,1.0,0.9333333333333333,0.7333333333333333,0.3411764705882353,0.40540540540540543,0.3529411764705882,0.0,0.0,1.0,0.0,1.0,0.03183023872679045
